# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-02-19 04:36:13 EST       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 07374000 Mississippi River at Baton Rouge, LA
# -----------------------------------------------------------------------------------
#
# Data provided for site 07374000
#            TS   parameter     Description
#         62512       00010     Temperature, water, degrees Celsius
#         62515       00400     pH, water, unfiltered, field, standard units
#         62516       63680     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU)
#         62518       00300     Dissolved oxygen, water, unfiltered, milligrams per liter
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
# 
agency_cd,site_no,datetime,tz_cd,62512_00010,62512_00010_cd,62515_00400,62515_00400_cd,62516_63680,62516_63680_cd,62518_00300,62518_00300_cd
USGS,07374000,2017-01-18 08:00,CST,7.7,A,8.0,A,64.2,A,11.9,A
USGS,07374000,2017-01-18 09:00,CST,7.7,A,8.0,A,68.0,A,11.9,A
USGS,07374000,2017-01-18 10:00,CST,7.7,A,8.0,A,68.9,A,11.9,A
USGS,07374000,2017-01-18 11:00,CST,7.8,A,8.0,A,66.0,A,11.9,A
USGS,07374000,2017-01-18 12:00,CST,7.8,A,8.0,A,76.9,A,11.9,A
USGS,07374000,2017-01-18 13:00,CST,7.8,A,8.0,A,71.1,A,11.9,A
USGS,07374000,2017-01-18 14:00,CST,7.8,A,8.0,A,76.5,A,11.9,A
USGS,07374000,2017-01-18 15:00,CST,7.9,A,8.0,A,66.1,A,11.8,A
USGS,07374000,2017-01-18 16:00,CST,7.9,A,8.0,A,74.6,A,11.8,A
USGS,07374000,2017-01-18 17:00,CST,7.9,A,8.0,A,69.8,A,11.8,A
USGS,07374000,2017-01-18 18:00,CST,7.9,A,8.0,A,65.3,A,11.8,A
USGS,07374000,2017-01-18 19:00,CST,8.0,A,8.0,A,63.1,A,11.8,A
USGS,07374000,2017-01-18 20:00,CST,8.0,A,8.0,A,67.8,A,11.8,A
USGS,07374000,2017-01-18 21:00,CST,8.0,A,8.0,A,66.4,A,11.8,A
USGS,07374000,2017-01-18 22:00,CST,8.0,A,8.0,A,66.7,A,11.8,A
USGS,07374000,2017-01-18 23:00,CST,8.0,A,8.0,A,66.5,A,11.8,A
USGS,07374000,2017-01-19 00:00,CST,8.0,A,8.0,A,69.2,A,11.8,A
USGS,07374000,2017-01-19 01:00,CST,8.0,A,8.0,A,63.1,A,11.8,A
USGS,07374000,2017-01-19 02:00,CST,8.0,A,8.0,A,75.3,A,11.8,A
USGS,07374000,2017-01-19 03:00,CST,8.0,A,8.0,A,66.9,A,11.8,A
USGS,07374000,2017-01-19 04:00,CST,8.1,A,8.0,A,69.8,A,11.8,A
USGS,07374000,2017-01-19 05:00,CST,8.1,A,8.0,A,70.0,A,11.8,A
USGS,07374000,2017-01-19 06:00,CST,8.1,A,8.0,A,67.2,A,11.8,A
USGS,07374000,2017-01-19 07:00,CST,8.2,A,8.0,A,72.4,A,11.8,A
USGS,07374000,2017-01-19 08:00,CST,8.2,A,8.0,A,69.8,A,11.8,A
USGS,07374000,2017-01-19 09:00,CST,8.4,A,8.0,A,73.9,A,11.7,A
USGS,07374000,2017-01-19 10:00,CST,8.8,A,8.0,A,88.6,A,11.6,A
USGS,07374000,2017-01-19 11:00,CST,8.9,A,8.0,A,76.5,A,11.6,A
USGS,07374000,2017-01-19 12:00,CST,9.2,A,8.0,A,88.4,A,11.5,A
USGS,07374000,2017-01-19 13:00,CST,9.4,A,8.0,A,92.3,A,11.4,A
USGS,07374000,2017-01-19 14:00,CST,9.4,A,8.0,A,84.9,A,11.4,A
USGS,07374000,2017-01-19 15:00,CST,9.4,A,8.0,A,79.0,A,11.4,A
USGS,07374000,2017-01-19 16:00,CST,9.2,A,8.0,A,73.5,A,11.5,A
USGS,07374000,2017-01-19 17:00,CST,9.1,A,7.9,A,76.4,A,11.5,A
USGS,07374000,2017-01-19 18:00,CST,9.0,A,8.0,A,69.2,A,11.5,A
USGS,07374000,2017-01-19 19:00,CST,8.6,A,7.9,A,70.9,A,11.6,A
USGS,07374000,2017-01-19 20:00,CST,8.5,A,7.9,A,70.1,A,11.6,A
USGS,07374000,2017-01-19 21:00,CST,8.5,A,7.9,A,75.4,A,11.6,A
USGS,07374000,2017-01-19 22:00,CST,8.5,A,7.9,A,70.6,A,11.6,A
USGS,07374000,2017-01-19 23:00,CST,8.4,A,8.0,A,78.2,A,11.6,A
USGS,07374000,2017-01-20 00:00,CST,8.4,A,8.0,A,71.7,A,11.6,A
USGS,07374000,2017-01-20 01:00,CST,8.4,A,8.0,A,77.8,A,11.6,A
USGS,07374000,2017-01-20 03:00,CST,8.5,A,7.9,A,76.6,A,11.5,A
USGS,07374000,2017-01-20 04:00,CST,8.5,A,7.9,A,89.8,A,11.5,A
USGS,07374000,2017-01-20 05:00,CST,8.6,A,7.9,A,94.4,A,11.5,A
USGS,07374000,2017-01-20 06:00,CST,8.6,A,7.9,A,102,A,11.4,A
USGS,07374000,2017-01-20 07:00,CST,8.6,A,7.9,A,90.0,A,11.4,A
USGS,07374000,2017-02-02 08:00,CST,8.0,A,,,,,,
USGS,07374000,2017-02-02 09:00,CST,8.0,A,7.9,A,128,A,10.9,A
USGS,07374000,2017-02-02 10:00,CST,8.0,A,7.9,A,131,A,10.9,A
USGS,07374000,2017-02-02 11:00,CST,8.0,A,7.9,A,130,A,10.9,A
USGS,07374000,2017-02-02 12:00,CST,8.1,A,7.9,A,125,A,10.9,A
USGS,07374000,2017-02-02 13:00,CST,8.1,A,7.9,A,124,A,10.9,A
USGS,07374000,2017-02-02 14:00,CST,8.1,A,7.9,A,132,A,10.9,A
USGS,07374000,2017-02-02 15:00,CST,8.2,A,7.9,A,121,A,10.9,A
USGS,07374000,2017-02-02 16:00,CST,8.2,A,7.9,A,134,A,10.9,A
USGS,07374000,2017-02-02 17:00,CST,8.1,A,7.8,A,124,A,10.9,A
USGS,07374000,2017-02-02 18:00,CST,8.1,A,7.9,A,126,A,10.9,A
USGS,07374000,2017-02-02 19:00,CST,8.2,A,7.9,A,127,A,10.9,A
USGS,07374000,2017-02-02 20:00,CST,8.1,A,7.8,A,132,A,10.9,A
USGS,07374000,2017-02-02 21:00,CST,8.2,A,7.9,A,121,A,10.9,A
USGS,07374000,2017-02-02 22:00,CST,8.2,A,7.9,A,130,A,10.9,A
USGS,07374000,2017-02-02 23:00,CST,8.2,A,7.9,A,117,A,10.9,A
USGS,07374000,2017-02-03 00:00,CST,8.1,A,7.8,A,119,A,10.9,A
USGS,07374000,2017-02-03 01:00,CST,8.1,A,7.8,A,129,A,10.9,A
USGS,07374000,2017-02-03 02:00,CST,8.1,A,7.9,A,118,A,10.9,A
USGS,07374000,2017-02-03 03:00,CST,8.1,A,7.9,A,117,A,10.9,A
USGS,07374000,2017-02-03 04:00,CST,8.1,A,7.9,A,119,A,10.9,A
USGS,07374000,2017-02-03 05:00,CST,8.1,A,7.8,A,122,A,10.9,A
USGS,07374000,2017-02-03 06:00,CST,8.1,A,7.8,A,118,A,10.9,A
USGS,07374000,2017-02-03 07:00,CST,8.1,A,7.9,A,138,A,10.9,A
USGS,07374000,2017-02-03 08:00,CST,8.1,A,7.9,A,120,A,10.9,A
USGS,07374000,2017-02-03 09:00,CST,8.1,A,7.9,A,123,A,10.9,A
USGS,07374000,2017-02-03 10:00,CST,8.1,A,7.9,A,107,A,10.9,A
USGS,07374000,2017-02-03 11:00,CST,8.1,A,7.9,A,118,A,10.8,A
USGS,07374000,2017-02-03 12:00,CST,8.2,A,7.9,A,122,A,10.9,A
USGS,07374000,2017-02-03 13:00,CST,8.2,A,7.9,A,122,A,10.8,A
USGS,07374000,2017-02-03 14:00,CST,8.2,A,7.9,A,109,A,10.9,A
USGS,07374000,2017-02-03 15:00,CST,8.2,A,7.9,A,118,A,10.9,A
USGS,07374000,2017-02-03 16:00,CST,8.2,A,7.9,A,118,A,10.9,A
USGS,07374000,2017-02-03 17:00,CST,8.2,A,7.9,A,113,A,10.9,A
USGS,07374000,2017-02-03 18:00,CST,8.2,A,7.9,A,115,A,10.9,A
USGS,07374000,2017-02-03 19:00,CST,8.2,A,7.9,A,108,A,10.9,A
USGS,07374000,2017-02-03 20:00,CST,8.2,A,7.8,A,113,A,10.8,A
USGS,07374000,2017-02-03 21:00,CST,8.2,A,7.9,A,122,A,10.8,A
USGS,07374000,2017-02-03 22:00,CST,8.2,A,7.9,A,115,A,10.8,A
USGS,07374000,2017-02-03 23:00,CST,8.1,A,7.9,A,114,A,10.8,A
USGS,07374000,2017-02-04 00:00,CST,8.1,A,7.9,A,118,A,10.8,A
USGS,07374000,2017-02-04 01:00,CST,8.1,A,7.9,A,110,A,10.8,A
USGS,07374000,2017-02-04 02:00,CST,8.1,A,7.9,A,118,A,10.8,A
USGS,07374000,2017-02-04 03:00,CST,8.1,A,7.9,A,124,A,10.8,A
USGS,07374000,2017-02-04 04:00,CST,8.0,A,7.9,A,119,A,10.8,A
USGS,07374000,2017-02-04 05:00,CST,8.0,A,7.9,A,114,A,10.8,A
USGS,07374000,2017-02-04 06:00,CST,8.0,A,7.9,A,115,A,10.8,A
USGS,07374000,2017-02-04 07:00,CST,8.0,A,7.9,A,116,A,10.8,A
USGS,07374000,2017-02-04 08:00,CST,8.0,A,7.9,A,114,A,10.8,A
USGS,07374000,2017-02-04 09:00,CST,8.0,A,7.9,A,119,A,10.8,A
USGS,07374000,2017-02-04 10:00,CST,8.0,A,7.9,A,121,A,10.8,A
USGS,07374000,2017-02-04 11:00,CST,8.0,A,7.9,A,116,A,10.8,A
USGS,07374000,2017-02-04 12:00,CST,8.0,A,7.9,A,120,A,10.8,A
USGS,07374000,2017-02-04 13:00,CST,8.0,A,7.9,A,115,A,10.8,A
USGS,07374000,2017-02-04 14:00,CST,8.0,A,7.9,A,109,A,10.8,A
USGS,07374000,2017-02-04 15:00,CST,8.0,A,7.9,A,117,A,10.8,A
USGS,07374000,2017-02-04 16:00,CST,8.0,A,7.9,A,117,A,10.8,A
USGS,07374000,2017-02-04 17:00,CST,8.0,A,7.9,A,106,A,10.8,A
USGS,07374000,2017-02-04 18:00,CST,8.0,A,7.9,A,111,A,10.8,A
USGS,07374000,2017-02-04 19:00,CST,8.0,A,7.9,A,112,A,10.8,A
USGS,07374000,2017-02-04 20:00,CST,8.0,A,7.9,A,119,A,10.8,A
USGS,07374000,2017-02-04 21:00,CST,8.0,A,7.9,A,112,A,10.8,A
USGS,07374000,2017-02-04 22:00,CST,8.0,A,7.9,A,117,A,10.8,A
USGS,07374000,2017-02-04 23:00,CST,8.0,A,7.8,A,110,A,10.8,A
USGS,07374000,2017-02-05 00:00,CST,8.0,A,7.9,A,118,A,10.8,A
USGS,07374000,2017-02-05 01:00,CST,8.0,A,7.8,A,111,A,10.8,A
USGS,07374000,2017-02-05 02:00,CST,8.0,A,7.9,A,116,A,10.8,A
USGS,07374000,2017-02-05 03:00,CST,8.0,A,7.8,A,108,A,10.8,A
USGS,07374000,2017-02-05 04:00,CST,8.0,A,7.9,A,111,A,10.8,A
USGS,07374000,2017-02-05 05:00,CST,8.0,A,7.8,A,107,A,10.8,A
USGS,07374000,2017-02-05 06:00,CST,8.0,A,7.8,A,114,A,10.8,A
USGS,07374000,2017-02-05 07:00,CST,7.9,A,7.8,A,114,A,10.8,A
USGS,07374000,2017-02-05 08:00,CST,7.9,A,7.9,A,118,A,10.8,A
USGS,07374000,2017-02-05 09:00,CST,8.0,A,7.9,A,122,A,10.8,A
USGS,07374000,2017-02-05 10:00,CST,8.0,A,7.8,A,95.4,A,10.8,A
USGS,07374000,2017-02-05 11:00,CST,8.0,A,7.9,A,100,A,10.8,A
USGS,07374000,2017-02-05 12:00,CST,8.0,A,7.8,A,108,A,10.8,A
USGS,07374000,2017-02-05 13:00,CST,8.1,A,7.8,A,109,A,10.8,A
USGS,07374000,2017-02-05 14:00,CST,8.1,A,7.9,A,106,A,10.8,A
USGS,07374000,2017-02-05 15:00,CST,8.1,A,7.8,A,119,A,10.8,A
USGS,07374000,2017-02-05 16:00,CST,8.1,A,7.8,A,108,A,10.8,A
USGS,07374000,2017-02-05 17:00,CST,8.1,A,7.9,A,104,A,10.8,A
USGS,07374000,2017-02-05 18:00,CST,8.1,A,7.8,A,101,A,10.8,A
USGS,07374000,2017-02-05 19:00,CST,8.1,A,7.8,A,103,A,10.8,A
USGS,07374000,2017-02-05 20:00,CST,8.1,A,7.8,A,102,A,10.8,A
USGS,07374000,2017-02-05 21:00,CST,8.1,A,7.8,A,102,A,10.8,A
USGS,07374000,2017-02-05 22:00,CST,8.1,A,7.9,A,116,A,10.8,A
USGS,07374000,2017-02-05 23:00,CST,8.1,A,7.8,A,104,A,10.8,A
USGS,07374000,2017-02-06 00:00,CST,8.1,A,7.9,A,92.8,A,10.8,A
USGS,07374000,2017-02-06 01:00,CST,8.0,A,7.8,A,98.8,A,10.8,A
USGS,07374000,2017-02-06 02:00,CST,8.0,A,7.8,A,104,A,10.8,A
USGS,07374000,2017-02-06 03:00,CST,8.0,A,7.8,A,102,A,10.8,A
USGS,07374000,2017-02-06 04:00,CST,8.0,A,7.8,A,96.7,A,10.8,A
USGS,07374000,2017-02-06 05:00,CST,8.0,A,7.9,A,102,A,10.8,A
USGS,07374000,2017-02-06 06:00,CST,8.0,A,7.8,A,103,A,10.8,A
USGS,07374000,2017-02-06 07:00,CST,8.0,A,7.8,A,102,A,10.8,A
USGS,07374000,2017-02-06 08:00,CST,8.0,A,7.8,A,96.6,A,10.8,A
USGS,07374000,2017-02-06 09:00,CST,8.0,A,7.9,A,102,A,10.8,A
USGS,07374000,2017-02-06 10:00,CST,8.0,A,7.9,A,102,A,10.8,A
USGS,07374000,2017-02-06 11:00,CST,8.1,A,7.9,A,102,A,10.8,A
USGS,07374000,2017-02-06 12:00,CST,8.1,A,7.8,A,98.6,A,10.8,A
USGS,07374000,2017-02-06 13:00,CST,8.1,A,7.8,A,102,A,10.8,A
USGS,07374000,2017-02-06 14:00,CST,8.1,A,7.8,A,101,A,10.8,A
USGS,07374000,2017-02-06 15:00,CST,8.1,A,7.8,A,104,A,10.8,A
USGS,07374000,2017-02-06 16:00,CST,8.2,A,7.8,A,96.3,A,10.8,A
USGS,07374000,2017-02-06 17:00,CST,8.1,A,7.8,A,101,A,10.8,A
USGS,07374000,2017-02-06 18:00,CST,8.1,A,7.8,A,98.1,A,10.8,A
USGS,07374000,2017-02-06 19:00,CST,8.1,A,7.9,A,102,A,10.8,A
USGS,07374000,2017-02-06 20:00,CST,8.1,A,7.8,A,99.5,A,10.8,A
USGS,07374000,2017-02-06 21:00,CST,8.1,A,7.8,A,108,A,10.8,A
USGS,07374000,2017-02-06 22:00,CST,8.1,A,7.8,A,98.5,A,10.8,A
USGS,07374000,2017-02-06 23:00,CST,8.1,A,7.9,A,98.2,A,10.8,A
USGS,07374000,2017-02-07 00:00,CST,8.1,A,7.8,A,101,A,10.8,A
USGS,07374000,2017-02-07 01:00,CST,8.1,A,7.8,A,102,A,10.8,A
USGS,07374000,2017-02-07 02:00,CST,8.0,A,7.8,A,97.3,A,10.8,A
USGS,07374000,2017-02-07 03:00,CST,8.0,A,7.9,A,100,A,10.8,A
USGS,07374000,2017-02-07 04:00,CST,8.0,A,7.8,A,96.5,A,10.8,A
USGS,07374000,2017-02-07 05:00,CST,8.0,A,7.8,A,94.9,A,10.8,A
USGS,07374000,2017-02-07 06:00,CST,8.0,A,7.8,A,95.4,A,10.8,A
USGS,07374000,2017-02-07 07:00,CST,8.0,A,7.8,A,116,A,10.8,A
USGS,07374000,2017-02-07 08:00,CST,7.9,A,7.8,A,104,A,10.8,A
USGS,07374000,2017-02-07 09:00,CST,8.0,A,7.9,A,95.6,A,10.8,A
USGS,07374000,2017-02-07 10:00,CST,7.9,A,7.9,A,94.3,A,10.8,A
USGS,07374000,2017-02-07 11:00,CST,8.0,A,7.8,A,100,A,10.8,A
USGS,07374000,2017-02-07 12:00,CST,8.0,A,7.8,A,96.8,A,10.9,A
USGS,07374000,2017-02-07 13:00,CST,8.0,A,7.8,A,91.3,A,10.9,A
USGS,07374000,2017-02-07 14:00,CST,8.1,A,7.9,A,92.7,A,10.9,A
USGS,07374000,2017-02-07 15:00,CST,8.2,A,7.9,A,92.8,A,10.9,A
USGS,07374000,2017-02-07 16:00,CST,8.1,A,7.9,A,91.0,A,10.9,A
USGS,07374000,2017-02-07 17:00,CST,8.1,A,7.8,A,90.8,A,10.9,A
USGS,07374000,2017-02-07 18:00,CST,8.1,A,7.9,A,95.9,A,10.9,A
USGS,07374000,2017-02-07 19:00,CST,8.1,A,7.8,A,91.6,A,10.9,A
USGS,07374000,2017-02-07 20:00,CST,8.0,A,7.8,A,89.5,A,10.9,A
USGS,07374000,2017-02-07 21:00,CST,8.0,A,7.8,A,94.6,A,10.9,A
USGS,07374000,2017-02-07 22:00,CST,8.0,A,7.8,A,91.6,A,10.9,A
USGS,07374000,2017-02-07 23:00,CST,8.0,A,7.8,A,92.7,A,10.9,A
USGS,07374000,2017-02-08 00:00,CST,8.0,A,7.8,A,90.9,A,10.9,A
USGS,07374000,2017-02-08 01:00,CST,8.0,A,7.8,A,92.7,A,10.9,A
USGS,07374000,2017-02-08 02:00,CST,8.0,A,7.8,A,92.9,A,10.9,A
USGS,07374000,2017-02-08 03:00,CST,8.0,A,7.8,A,91.4,A,10.9,A
USGS,07374000,2017-02-08 04:00,CST,8.0,A,7.8,A,87.8,A,10.9,A
USGS,07374000,2017-02-08 05:00,CST,8.0,A,7.8,A,91.8,A,10.9,A
USGS,07374000,2017-02-08 06:00,CST,8.0,A,7.8,A,89.3,A,10.9,A
USGS,07374000,2017-02-08 07:00,CST,8.0,A,7.8,A,90.9,A,10.9,A
USGS,07374000,2017-02-08 08:00,CST,8.0,A,7.9,A,93.1,A,10.9,A
USGS,07374000,2017-02-08 09:00,CST,8.0,A,7.8,A,101,A,10.9,A
USGS,07374000,2017-02-08 10:00,CST,8.0,A,7.8,A,92.1,A,10.9,A
USGS,07374000,2017-02-08 11:00,CST,8.0,A,7.9,A,99.8,A,10.9,A
USGS,07374000,2017-02-08 12:00,CST,8.1,A,7.9,A,91.8,A,10.9,A
USGS,07374000,2017-02-08 13:00,CST,8.1,A,7.8,A,94.0,A,10.9,A
USGS,07374000,2017-02-08 14:00,CST,8.2,A,7.9,A,89.3,A,10.9,A
USGS,07374000,2017-02-08 15:00,CST,8.2,A,7.8,A,90.6,A,10.9,A
USGS,07374000,2017-02-08 16:00,CST,8.2,A,7.9,A,93.4,A,11.0,A
USGS,07374000,2017-02-08 17:00,CST,8.2,A,7.8,A,84.8,A,11.0,A
USGS,07374000,2017-02-08 18:00,CST,8.2,A,7.8,A,81.8,A,11.0,A
USGS,07374000,2017-02-08 19:00,CST,8.3,A,7.8,A,95.7,A,11.0,A
USGS,07374000,2017-02-08 20:00,CST,8.2,A,7.8,A,85.7,A,11.0,A
USGS,07374000,2017-02-08 21:00,CST,8.2,A,7.8,A,86.7,A,11.0,A
USGS,07374000,2017-02-08 22:00,CST,8.3,A,7.8,A,93.8,A,11.0,A
USGS,07374000,2017-02-08 23:00,CST,8.2,A,7.8,A,89.8,A,11.0,A
USGS,07374000,2017-02-09 00:00,CST,8.2,A,7.9,A,83.6,A,11.0,A
USGS,07374000,2017-02-09 01:00,CST,8.2,A,7.8,A,83.0,A,11.0,A
USGS,07374000,2017-02-09 02:00,CST,8.2,A,7.8,A,87.7,A,11.0,A
USGS,07374000,2017-02-09 03:00,CST,8.2,A,7.8,A,84.3,A,11.0,A
USGS,07374000,2017-02-09 04:00,CST,8.3,A,7.8,A,82.1,A,11.0,A
USGS,07374000,2017-02-09 05:00,CST,8.2,A,7.9,A,84.4,A,11.0,A
USGS,07374000,2017-02-09 06:00,CST,8.3,A,7.8,A,76.5,A,11.0,A
USGS,07374000,2017-02-09 07:00,CST,8.3,A,7.8,A,87.5,A,11.0,A
USGS,07374000,2017-02-09 08:00,CST,8.3,A,7.8,A,79.0,A,11.0,A
USGS,07374000,2017-02-09 09:00,CST,8.3,A,7.9,A,81.7,A,11.0,A
USGS,07374000,2017-02-09 10:00,CST,8.3,A,7.9,A,84.4,A,11.0,A
USGS,07374000,2017-02-09 11:00,CST,8.3,A,7.8,A,89.1,A,11.0,A
USGS,07374000,2017-02-09 12:00,CST,8.4,A,7.8,A,88.0,A,11.0,A
USGS,07374000,2017-02-09 13:00,CST,8.5,A,7.9,A,78.6,A,11.0,A
USGS,07374000,2017-02-09 14:00,CST,8.5,A,7.9,A,82.2,A,11.0,A
USGS,07374000,2017-02-09 15:00,CST,8.5,A,7.8,A,80.1,A,11.0,A
USGS,07374000,2017-02-09 16:00,CST,8.5,A,7.8,A,82.2,A,10.9,A
USGS,07374000,2017-02-09 17:00,CST,8.5,A,7.9,A,79.7,A,10.9,A
USGS,07374000,2017-02-09 18:00,CST,8.5,A,7.8,A,70.8,A,11.0,A
USGS,07374000,2017-02-09 19:00,CST,8.5,A,7.8,A,80.7,A,11.0,A
USGS,07374000,2017-02-09 20:00,CST,8.5,A,7.8,A,80.3,A,11.0,A
USGS,07374000,2017-02-09 21:00,CST,8.5,A,7.9,A,78.8,A,11.0,A
USGS,07374000,2017-02-09 22:00,CST,8.5,A,7.8,A,78.0,A,11.0,A
USGS,07374000,2017-02-09 23:00,CST,8.5,A,7.8,A,76.1,A,11.0,A
USGS,07374000,2017-02-10 00:00,CST,8.4,A,7.8,A,78.3,A,11.0,A
USGS,07374000,2017-02-10 01:00,CST,8.4,A,7.8,A,78.6,A,11.0,A
USGS,07374000,2017-02-10 02:00,CST,8.4,A,7.8,A,78.8,A,11.0,A
USGS,07374000,2017-02-10 03:00,CST,8.4,A,7.9,A,79.2,A,11.0,A
USGS,07374000,2017-02-10 04:00,CST,8.4,A,7.8,A,69.7,A,11.0,A
USGS,07374000,2017-02-10 05:00,CST,8.4,A,7.8,A,78.6,A,11.0,A
USGS,07374000,2017-02-10 06:00,CST,8.4,A,7.9,A,76.5,A,11.0,A
USGS,07374000,2017-02-10 07:00,CST,8.4,A,7.8,A,77.4,A,11.0,A
USGS,07374000,2017-02-10 08:00,CST,8.4,A,7.8,A,76.5,A,11.0,A
USGS,07374000,2017-02-10 09:00,CST,8.4,A,7.9,A,74.1,A,11.0,A
USGS,07374000,2017-02-10 10:00,CST,8.5,A,7.8,A,77.1,A,11.0,A
USGS,07374000,2017-02-10 11:00,CST,8.5,A,7.8,A,76.2,A,11.0,A
USGS,07374000,2017-02-10 12:00,CST,8.6,A,7.8,A,71.8,A,11.0,A
USGS,07374000,2017-02-10 13:00,CST,8.6,A,7.9,A,76.3,A,11.0,A
USGS,07374000,2017-02-10 14:00,CST,8.6,A,7.8,A,81.6,A,11.0,A
USGS,07374000,2017-02-10 15:00,CST,8.7,A,7.8,A,77.8,A,11.0,A
USGS,07374000,2017-02-10 16:00,CST,8.7,A,7.8,A,78.6,A,11.0,A
USGS,07374000,2017-02-10 17:00,CST,8.7,A,7.8,A,80.8,A,11.0,A
USGS,07374000,2017-02-10 18:00,CST,8.7,A,7.8,A,92.0,A,11.0,A
USGS,07374000,2017-02-10 19:00,CST,8.7,A,7.8,A,73.7,A,11.0,A
USGS,07374000,2017-02-10 20:00,CST,8.7,A,7.8,A,69.9,A,11.0,A
USGS,07374000,2017-02-10 21:00,CST,8.8,A,7.9,A,74.3,A,11.0,A
USGS,07374000,2017-02-10 22:00,CST,8.8,A,7.9,A,82.3,A,11.0,A
USGS,07374000,2017-02-10 23:00,CST,8.8,A,7.9,A,75.9,A,11.0,A
USGS,07374000,2017-02-11 00:00,CST,8.8,A,7.9,A,79.0,A,11.0,A
USGS,07374000,2017-02-11 01:00,CST,8.8,A,7.8,A,74.2,A,11.0,A
USGS,07374000,2017-02-11 02:00,CST,8.8,A,7.8,A,75.1,A,11.0,A
USGS,07374000,2017-02-11 03:00,CST,8.8,A,7.9,A,73.1,A,11.0,A
USGS,07374000,2017-02-11 04:00,CST,8.8,A,7.9,A,77.1,A,11.0,A
USGS,07374000,2017-02-11 05:00,CST,8.8,A,7.8,A,71.3,A,11.0,A
USGS,07374000,2017-02-11 06:00,CST,8.8,A,7.9,A,73.0,A,11.0,A
USGS,07374000,2017-02-11 07:00,CST,8.8,A,7.8,A,74.0,A,11.0,A
USGS,07374000,2017-02-11 08:00,CST,8.9,A,7.8,A,77.5,A,11.0,A
USGS,07374000,2017-02-11 09:00,CST,8.9,A,7.8,A,71.1,A,11.0,A
USGS,07374000,2017-02-11 10:00,CST,8.9,A,7.8,A,72.7,A,11.0,A
USGS,07374000,2017-02-11 11:00,CST,9.0,A,7.9,A,82.7,A,11.0,A
USGS,07374000,2017-02-11 12:00,CST,9.1,A,7.9,A,73.9,A,11.0,A
USGS,07374000,2017-02-11 13:00,CST,9.1,A,7.8,A,74.2,A,10.9,A
USGS,07374000,2017-02-11 14:00,CST,9.1,A,7.8,A,73.6,A,10.9,A
USGS,07374000,2017-02-11 15:00,CST,9.2,A,7.8,A,72.5,A,10.9,A
USGS,07374000,2017-02-11 16:00,CST,9.2,A,7.8,A,73.3,A,10.9,A
USGS,07374000,2017-02-11 17:00,CST,9.2,A,7.8,A,74.3,A,10.9,A
USGS,07374000,2017-02-11 18:00,CST,9.2,A,7.9,A,71.3,A,10.9,A
USGS,07374000,2017-02-11 19:00,CST,9.2,A,7.8,A,67.2,A,10.9,A
USGS,07374000,2017-02-11 20:00,CST,9.2,A,7.8,A,69.3,A,10.9,A
USGS,07374000,2017-02-11 21:00,CST,9.2,A,7.8,A,79.9,A,10.9,A
USGS,07374000,2017-02-11 22:00,CST,9.2,A,7.8,A,71.1,A,10.9,A
USGS,07374000,2017-02-11 23:00,CST,9.2,A,7.8,A,68.8,A,10.9,A
USGS,07374000,2017-02-12 00:00,CST,9.3,A,7.8,A,81.8,A,10.9,A
USGS,07374000,2017-02-12 01:00,CST,9.3,A,7.8,A,75.0,A,10.9,A
USGS,07374000,2017-02-12 02:00,CST,9.3,A,7.8,A,72.5,A,10.9,A
USGS,07374000,2017-02-12 03:00,CST,9.3,A,7.8,A,75.5,A,10.9,A
USGS,07374000,2017-02-12 04:00,CST,9.3,A,7.8,A,77.7,A,10.9,A
USGS,07374000,2017-02-12 05:00,CST,9.3,A,7.8,A,74.8,A,10.9,A
USGS,07374000,2017-02-12 06:00,CST,9.3,A,7.8,A,68.3,A,10.9,A
USGS,07374000,2017-02-12 07:00,CST,9.4,A,7.8,A,76.2,A,10.9,A
USGS,07374000,2017-02-12 08:00,CST,9.4,A,7.8,A,72.9,A,10.9,A
USGS,07374000,2017-02-12 09:00,CST,9.4,A,7.8,A,75.5,A,10.9,A
USGS,07374000,2017-02-12 10:00,CST,9.4,A,7.8,A,76.5,A,10.9,A
USGS,07374000,2017-02-12 11:00,CST,9.5,A,7.8,A,73.0,A,10.9,A
USGS,07374000,2017-02-12 12:00,CST,9.5,A,7.8,A,78.6,A,10.9,A
USGS,07374000,2017-02-12 13:00,CST,9.5,A,7.8,A,72.7,A,10.9,A
USGS,07374000,2017-02-12 14:00,CST,9.6,A,7.8,A,73.6,A,10.9,A
